655.1913452148438, 157.14703369140625, 666.5513305664062, 222.447509765625, 615.1187133789062, 223.12777709960938, 600.80029296875, 279.1925354003906, 596.186767578125, 321.6171875, 720.0325927734375, 221.7401885986328, 751.434326171875, 276.4301452636719, 735.9946899414062, 326.99969482421875, 640.6115112304688, 356.173828125, 621.2429809570312, 466.3822021484375, 607.5418090820312, 557.6272583007812, 688.8634643554688, 358.02789306640625, 695.5497436523438, 471.48748779296875, 703.8890991210938, 561.1417846679688, 648.8216552734375, 149.8441619873047, 666.1783447265625, 146.83090209960938, 642.76953125, 164.7572479248047, 690.3139038085938, 156.84571838378906, 5.0
655.1913452148438, 157.14703369140625, 666.5513305664062, 222.447509765625, 615.1187133789062, 223.12777709960938, 600.80029296875, 279.1925354003906, 596.186767578125, 321.6171875, 720.0325927734375, 221.7401885986328, 751.434326171875, 276.4301452636719, 735.9946899414062, 326.99969482421875, 640.6115112304688, 356.173828125, 621.2429809570312, 466.3822021484375, 607.5418090820312, 557.6272583007812, 688.8634643554688, 358.02789306640625, 695.5497436523438, 471.48748779296875, 703.8890991210938, 561.1417846679688, 648.8216552734375, 149.8441619873047, 666.1783447265625, 146.83090209960938, 642.76953125, 164.7572479248047, 690.3139038085938, 156.84571838378906, 5.0
716.7433471679688, 172.96546936035156, 692.3325805664062, 218.607177734375, 659.0596313476562, 217.5096435546875, 690.5787963867188, 270.9476318359375, 740.1066284179688, 253.85777282714844, 722.8482666015625, 219.61375427246094, 728.9862670898438, 276.3832092285156, 763.0647583007812, 277.93084716796875, 688.5599975585938, 353.6831970214844, 675.8519287109375, 470.60003662109375, 645.9769287109375, 559.4729614257812, 724.3995971679688, 348.7350158691406, 719.205322265625, 462.7056884765625, 693.2810668945312, 558.0481567382812, 705.5186157226562, 161.83912658691406, 713.4257202148438, 163.18641662597656, 675.2688598632812, 165.96224975585938, 698.2156982421875, 169.43814086914062, 5.0
716.7433471679688, 172.96546936035156, 692.3325805664062, 218.607177734375, 659.0596313476562, 217.5096435546875, 690.5787963867188, 270.9476318359375, 740.1066284179688, 253.85777282714844, 722.8482666015625, 219.61375427246094, 728.9862670898438, 276.3832092285156, 763.0647583007812, 277.93084716796875, 688.5599975585938, 353.6831970214844, 675.8519287109375, 470.60003662109375, 645.9769287109375, 559.4729614257812, 724.3995971679688, 348.7350158691406, 719.205322265625, 462.7056884765625, 693.2810668945312, 558.0481567382812, 705.5186157226562, 161.83912658691406, 713.4257202148438, 163.18641662597656, 675.2688598632812, 165.96224975585938, 698.2156982421875, 169.43814086914062, 5.0
720.5899047851562, 170.4410858154297, 696.9208374023438, 217.45269775390625, 662.8383178710938, 216.4084930419922, 691.097900390625, 272.1737976074219, 737.5994262695312, 252.01898193359375, 728.2257690429688, 218.41183471679688, 734.3906860351562, 275.4024353027344, 768.0022583007812, 276.0045166015625, 692.5174560546875, 354.0012512207031, 677.9521484375, 471.9945068359375, 649.7092895507812, 564.4613647460938, 728.6165771484375, 349.0810546875, 722.159423828125, 464.1258850097656, 695.2514038085938, 557.3521728515625, 709.0650024414062, 160.30967712402344, 715.8756103515625, 162.59646606445312, 678.7516479492188, 165.5442352294922, 698.62060546875, 171.55361938476562, 5.0
720.5899047851562, 170.4410858154297, 696.9208374023438, 217.45269775390625, 662.8383178710938, 216.4084930419922, 691.097900390625, 272.1737976074219, 737.5994262695312, 252.01898193359375, 728.2257690429688, 218.41183471679688, 734.3906860351562, 275.4024353027344, 768.0022583007812, 276.0045166015625, 692.5174560546875, 354.0012512207031, 677.9521484375, 471.9945068359375, 649.7092895507812, 564.4613647460938, 728.6165771484375, 349.0810546875, 722.159423828125, 464.1258850097656, 695.2514038085938, 557.3521728515625, 709.0650024414062, 160.30967712402344, 715.8756103515625, 162.59646606445312, 678.7516479492188, 165.5442352294922, 698.62060546875, 171.55361938476562, 5.0
723.2073974609375, 171.53543090820312, 700.115234375, 215.9391326904297, 667.0952758789062, 213.7958984375, 680.1090087890625, 271.2706298828125, 720.2215576171875, 249.38368225097656, 730.7149658203125, 217.92529296875, 733.3113403320312, 272.34112548828125, 735.5165405273438, 324.5246887207031, 692.3189086914062, 354.1714172363281, 675.5487670898438, 474.6059875488281, 647.7174072265625, 569.920654296875, 730.4182739257812, 350.675537109375, 720.4304809570312, 467.69805908203125, 697.0098266601562, 563.4094848632812, 711.4285278320312, 162.08453369140625, 719.1798706054688, 163.70404052734375, 681.5289916992188, 167.780517578125, 703.7412719726562, 171.96763610839844, 5.0
723.2073974609375, 171.53543090820312, 700.115234375, 215.9391326904297, 667.0952758789062, 213.7958984375, 680.1090087890625, 271.2706298828125, 720.2215576171875, 249.38368225097656, 730.7149658203125, 217.92529296875, 733.3113403320312, 272.34112548828125, 735.5165405273438, 324.5246887207031, 692.3189086914062, 354.1714172363281, 675.5487670898438, 474.6059875488281, 647.7174072265625, 569.920654296875, 730.4182739257812, 350.675537109375, 720.4304809570312, 467.69805908203125, 697.0098266601562, 563.4094848632812, 711.4285278320312, 162.08453369140625, 719.1798706054688, 163.70404052734375, 681.5289916992188, 167.780517578125, 703.7412719726562, 171.96763610839844, 5.0
722.0946044921875, 168.67958068847656, 700.7197875976562, 215.53707885742188, 664.4041137695312, 213.76605224609375, 671.536865234375, 272.17681884765625, 703.9337768554688, 243.86773681640625, 734.8143310546875, 217.19981384277344, 737.0438842773438, 272.1198425292969, 738.948974609375, 324.82391357421875, 688.717529296875, 354.0802001953125, 672.480712890625, 474.5706787109375, 647.9961547851562, 570.3389282226562, 730.8146362304688, 351.1857604980469, 722.7392578125, 469.4019470214844, 695.1509399414062, 557.56787109375, 710.2749633789062, 159.92303466796875, 719.0862426757812, 161.79214477539062, 681.5453491210938, 167.1229248046875, 706.4474487304688, 171.9493865966797, 5.0
722.0946044921875, 168.67958068847656, 700.7197875976562, 215.53707885742188, 664.4041137695312, 213.76605224609375, 671.536865234375, 272.17681884765625, 703.9337768554688, 243.86773681640625, 734.8143310546875, 217.19981384277344, 737.0438842773438, 272.1198425292969, 738.948974609375, 324.82391357421875, 688.717529296875, 354.0802001953125, 672.480712890625, 474.5706787109375, 647.9961547851562, 570.3389282226562, 730.8146362304688, 351.1857604980469, 722.7392578125, 469.4019470214844, 695.1509399414062, 557.56787109375, 710.2749633789062, 159.92303466796875, 719.0862426757812, 161.79214477539062, 681.5453491210938, 167.1229248046875, 706.4474487304688, 171.9493865966797, 5.0
