0.6766810417175293, 0.6664856672286987, 0.6640588641166687, 0.6598260402679443, 0.6825855374336243, 0.7145583629608154, 0.6746383905410767, 0.6907156109809875, 0.6826857328414917, 0.7357156276702881, 0.775700569152832, 0.7736926078796387, 0.7145606875419617, 0.6772489547729492, 0.635501503944397, 0.6081440448760986, 0.6353679895401001, 0.6486436128616333, 0.6561189889907837, 0.6173912882804871, 0.570578396320343, 0.5417851209640503, 0.521208643913269, 0.515934407711029, 0.5348048210144043, 0.583368182182312, 0.6896375417709351, 0.8029373288154602, 0.9272512197494507, 1.0089378356933594, 1.0848419666290283, 1.100640058517456, 1.10829758644104, 1.1046233177185059, 1.1214679479599, 1.149709701538086, 1.1855958700180054, 1.230448603630066, 1.2524809837341309, 1.2684693336486816, 1.2758041620254517, 1.2783669233322144, 1.2631199359893799, 1.2338579893112183, 1.1587440967559814, 1.0841461420059204, 1.0256357192993164, 0.9722328186035156, 0.9274643659591675, 0.9020431637763977, 0.8819864988327026, 0.8817381262779236, 0.9060851335525513, 0.9455363154411316, 1.0076050758361816, 1.0734297037124634, 1.150193691253662, 1.2120529413223267, 1.274715542793274, 1.319032907485962, 1.3728079795837402, 1.4015462398529053, 1.4210190773010254, 1.4382414817810059, 1.4460196495056152, 1.4402120113372803, 1.4226150512695312, 1.3952631950378418, 1.3527930974960327, 1.3016891479492188, 1.256116271018982, 1.218553066253662, 1.1744275093078613, 1.1463983058929443, 1.1202374696731567, 1.1114579439163208, 1.111325740814209, 1.1104552745819092, 1.0963659286499023, 1.0471422672271729, 1.0104867219924927, 1.0059161186218262, 0.9842515587806702, 0.9545186758041382, 0.9330481886863708, 0.9326265454292297, 0.9188814163208008, 0.9132242202758789, 0.913679838180542, 0.9040994644165039, 0.903589129447937, 0.8984333872795105, 0.8870715498924255, 0.8962863683700562, 0.8970305919647217, 0.878724217414856, 0.8500146865844727, 0.8162248134613037, 0.7751750349998474, 0.7419461607933044, 0.7147488594055176, 0.7223371863365173, 0.7470484972000122, 0.784578263759613, 0.8225163817405701, 0.8600211143493652, 0.8967835307121277, 0.9258956909179688, 0.9580934047698975, 0.9709641933441162, 1.0156633853912354, 1.0588692426681519, 1.1159669160842896, 1.1831483840942383, 1.2632620334625244, 1.3337888717651367, 1.41654372215271, 1.5095446109771729, 1.5672982931137085, 1.601720929145813, 1.6342809200286865, 1.6499152183532715, 1.6425728797912598, 1.6324267387390137, 1.609846591949463, 1.5900191068649292, 1.572300672531128, 1.5480375289916992, 1.5306036472320557, 1.5074387788772583, 1.4666316509246826, 1.4222049713134766, 1.3585000038146973, 1.3089509010314941, 1.271442174911499, 1.2322325706481934, 1.1887452602386475, 1.1444334983825684, 1.0902069807052612, 1.036679744720459, 0.9796908497810364, 0.9289692640304565, 0.8895165324211121, 0.858772873878479, 0.8275781273841858, 0.7944228053092957, 0.7602301239967346, 0.7292481660842896, 0.7054203152656555, 0.687317967414856, 0.6643547415733337, 0.6261320114135742, 0.5818991661071777, 0.5308542251586914, 0.4876735508441925, 0.45654937624931335, 0.43313372135162354, 0.4104152023792267, 0.42321330308914185, 0.4361792206764221, 0.45070406794548035, 0.46788325905799866, 0.48467350006103516, 0.49608924984931946, 0.5135868787765503, 0.5403419137001038, 0.5789474248886108, 0.615232527256012, 0.6624506115913391, 0.6917787194252014, 0.7129926085472107, 0.7256900072097778, 0.7434141039848328, 0.7548797130584717, 0.7661353945732117, 0.7901352047920227, 0.8463844060897827, 0.8840704560279846, 0.889959990978241, 0.8844097256660461, 0.8537124991416931, 0.8316161632537842, 0.8197025656700134, 0.8136500716209412, 0.782243549823761, 0.73828125, 0.6711571216583252, 0.5981239080429077, 0.533955454826355, 0.46780863404273987, 0.4306880831718445, 3.1681275367736816, 0.35713493824005127, 0.32751673460006714, 0.2703430652618408, 0.23173008859157562, 0.20066410303115845, 0.14550700783729553, 0.10059735178947449, 0.06063903868198395, 0.03903527557849884, 0.007678702473640442, -0.023419633507728577, -0.04459688067436218, -0.05524510145187378, -0.06661224365234375, -0.07958830147981644, -0.07952108234167099, -0.07932423800230026, -0.07915940880775452, -0.1716466248035431, -0.23813076317310333, -0.34497225284576416, -0.41759544610977173, -0.4678425192832947, -0.5263758897781372, -0.5655524134635925, -0.5752102136611938, -0.5782337188720703, -0.5951790809631348, -0.6082198023796082, -0.6218896508216858, -0.6224461793899536, -0.621314525604248, -0.5993713140487671, -0.5607609748840332, -0.5188590884208679, -0.48434871435165405, -0.46005794405937195, -0.43908464908599854, -0.4168047308921814, -0.37200048565864563, -0.32998979091644287, -0.26256802678108215, -0.22156578302383423, -0.1771492213010788, -0.15302591025829315, -0.1298128217458725, 3.2084877490997314, 3.2082087993621826, 3.2079997062683105, 0.02933494746685028, 0.03723075985908508, 0.04915983974933624, 0.06529542803764343, 0.08565420657396317, 0.10227728635072708, 0.10731393098831177, 0.10107436031103134, 0.0899776816368103, 0.05717148631811142, 0.005042463541030884, -0.0703786164522171, -0.1604403704404831, -0.2506512999534607, -0.30359727144241333, -0.3503696024417877, -0.39130669832229614, -0.4333527088165283, -0.47557201981544495, -0.5347820520401001, -0.5758236050605774, -0.6270336508750916, -0.6535563468933105, -0.6769095659255981, -0.7090853452682495, -0.7508425712585449, -0.7829074859619141, -0.8011916875839233, -0.8058791756629944, -0.8154301643371582, -0.8310587406158447, -0.8495593667030334, -0.8588194251060486, -0.8729699850082397, -0.8888447880744934, -0.9095697402954102, -0.9283694624900818, -0.9406980872154236, -0.9649290442466736, -1.0117828845977783, -1.0386135578155518, -1.005183219909668, -0.9982967376708984, -0.9931808710098267, -1.062951683998108, -1.0546448230743408, -1.05551278591156, -1.0559403896331787, -1.0601074695587158, -1.236141562461853, -1.3158485889434814, -1.3556486368179321, -1.380763053894043, -1.421406865119934, -1.4145891666412354, -1.3949506282806396, -1.3538260459899902, -1.3095263242721558, -1.2740917205810547, -1.2200284004211426, -1.18424391746521, -1.1626317501068115, -1.134974479675293, -1.1067619323730469, -1.0687650442123413, -1.0428996086120605, -1.0411977767944336, -1.043703317642212, -1.040895700454712, -1.0288786888122559, -1.0268193483352661, -1.005241870880127, -0.982455849647522, -0.9668970108032227, -0.9570509791374207, -0.9651359915733337, -0.969874382019043, 3.242994785308838, 3.5252604484558105, 3.7334139347076416, 3.6217873096466064, 3.802330255508423, 3.988750457763672, 3.991507053375244, 3.9912188053131104, 3.9910850524902344, 3.9908323287963867, 3.990246534347534, 3.991138458251953, 3.992140293121338, 3.9922842979431152, 3.992398738861084, 3.9923295974731445, 3.9920473098754883, -0.7256689071655273, -0.7576227188110352, -0.793545126914978, -0.8297147750854492, -0.8652023673057556, -0.9061369895935059, -0.955438494682312, -0.9942638874053955, -1.0100246667861938, -1.035538911819458, -1.0551064014434814, -1.0640590190887451, -1.0675004720687866, -1.0593081712722778, -1.0248267650604248, -0.9737224578857422, -0.891966700553894, -0.8319190740585327, -0.802445650100708, -0.7810651063919067, -0.7744386196136475, -0.7650994062423706, -0.7501516938209534, -0.7342701554298401, -0.7035558819770813, -0.6526880264282227, -0.6052259206771851, -0.558533251285553, -0.5245146751403809, -0.49851542711257935, -0.4907360076904297, -0.5027081966400146, -0.526517391204834, -0.5530978441238403, -0.5794033408164978, -0.6084786653518677, -0.6331490874290466, -0.6570176482200623, -0.6755805015563965, -0.7146260142326355, -0.7726879119873047, -0.8472853302955627, -0.9458356499671936, -1.0536216497421265, -1.0956521034240723, -1.187701940536499, -1.218275785446167, -1.2721545696258545, -1.3595530986785889, -1.4291905164718628, -1.503971815109253, -1.576036810874939, -1.6413488388061523, -1.6849093437194824, -1.7110059261322021, -1.72836172580719, -1.7373912334442139, -1.7514019012451172, -1.7561043500900269, -1.7670447826385498, -1.7706804275512695, -1.778120756149292, -1.7666923999786377, -1.760591983795166, -1.7574303150177002, -1.7493571043014526, -1.7281525135040283, -1.7203789949417114, -1.7284538745880127, -1.7443302869796753, -1.7616106271743774, -1.7662246227264404, -1.7732521295547485, -1.790334701538086, -1.8188724517822266, -1.8564518690109253, -1.8223726749420166, -1.8301198482513428, -1.8069664239883423, -1.7673083543777466, -1.6936883926391602, -1.6789510250091553, -1.6849017143249512, -1.5842370986938477, -1.4902324676513672, -1.4007233381271362, -1.31729257106781, -1.236801266670227, -1.1656290292739868, -1.0858653783798218, -0.9900769591331482, -0.9151570200920105, -0.8388012647628784, -0.7630087733268738, -0.6699288487434387, -0.5736576914787292, -0.4445127248764038, -0.3655777871608734, -0.2747185230255127, -0.2104700803756714, -0.13380634784698486, -0.034976959228515625, 0.08563143014907837, 0.180591881275177, 0.2659153342247009, 0.3252909779548645, 0.3868228495121002, 0.45115017890930176, 0.501902163028717, 0.5616329312324524, 0.6118820905685425, 0.6532276272773743, 0.7283355593681335, 0.8036043643951416, 0.8201247453689575, 0.8137401342391968, 0.795377254486084, 0.7632786631584167, 0.7085046768188477, 0.6531305313110352, 0.5887296795845032, 0.5173295140266418, 0.43671470880508423, 0.3355679512023926, 0.22510665655136108, 0.08653552830219269, -0.028030887246131897, -0.1434527039527893, -0.2590428292751312, -0.38612955808639526, -0.5183022618293762, -0.6130417585372925, -0.7207443714141846, -0.8376341462135315, -0.9465265274047852, -1.0532317161560059, -1.1188747882843018, -1.192392110824585, -1.2485088109970093, -1.2757562398910522, -1.2975647449493408, -1.3160892724990845, -1.313645362854004, -1.3093215227127075, -1.2994842529296875, -1.2820734977722168, -1.2592748403549194, -1.2264437675476074, -1.18683660030365, -1.121909499168396, -1.0512142181396484, -0.9693704843521118, -0.8894674777984619, -0.809888482093811, -0.7364442348480225, -0.6494500637054443, -0.570035457611084, -0.5003177523612976, -0.4290323853492737, -0.3605242371559143, -0.2658117115497589, -0.14210321009159088, -0.035741567611694336, 0.07485752552747726, 0.17827612161636353, 0.26241737604141235, 0.3635057210922241, 0.44623804092407227, 0.5737844705581665, 0.7386538982391357, 0.8468334674835205, 0.9375483393669128, 1.0195249319076538, 1.0745625495910645, 1.1123607158660889, 1.1437807083129883, 1.1639803647994995, 1.1782413721084595, 1.1857879161834717, 1.2250957489013672, 1.2496812343597412, 1.273097038269043, 1.2880077362060547, 1.29380464553833, 1.2959433794021606, 1.2786327600479126, 1.2538599967956543, 1.2384037971496582, 1.228874683380127, 1.2261343002319336, 1.2261526584625244, 1.2383708953857422, 1.24776291847229, 1.2594468593597412, 1.2749991416931152, 1.288008689880371, 1.2811142206192017, 1.1907271146774292, 1.109092116355896, 1.038640022277832, 0.9756268262863159, 0.8635945320129395, 0.7612247467041016, 0.6747456789016724, 0.5910288095474243, 0.4781482219696045, 0.36944693326950073, 0.25687405467033386, 0.11743373423814774, -0.0015762001276016235, -0.10640250891447067, -0.24392765760421753, -0.3753182590007782, -0.4877322316169739, -0.6177878379821777, -0.7136735916137695, -0.8397747278213501, -0.9404911398887634, -1.0758905410766602, -1.1950526237487793, -1.3067278861999512, -1.3776216506958008, -1.4425565004348755, -1.5001277923583984, -1.5506049394607544, -1.5753363370895386, -1.6341710090637207, -1.707139253616333, -1.788901925086975, -1.838012933731079, -1.8956356048583984, -1.9358793497085571, -1.9484844207763672, -1.946143627166748, -1.9424142837524414, -1.9104257822036743, -1.8888659477233887, -1.8632135391235352, -1.8439996242523193, -1.824742078781128, -1.7881169319152832, -1.7633657455444336, -1.7210972309112549, -1.685682773590088, -1.63658607006073, -1.562626600265503, -1.4751932621002197, -1.3815853595733643, -1.2845821380615234, -1.181990385055542, -1.0744948387145996, -0.9392004013061523, -0.8171131014823914, -0.7351709008216858, -0.6190183162689209, -0.4311308264732361, -0.23006698489189148, 0.0006321966648101807, 0.11204106360673904, 0.23372052609920502, 0.3344898521900177, 0.4570794105529785, 0.5585457682609558, 0.6444598436355591, 0.7974400520324707, 0.9098606705665588, 1.0350321531295776, 1.1264488697052002, 1.163248062133789, 1.184175968170166, 1.2315154075622559, 1.2475100755691528, 1.2349674701690674, 1.2410447597503662, 1.2619357109069824, 1.2765520811080933, 1.2320530414581299, 1.161804437637329, 1.080991506576538, 1.008123517036438, 0.9341434836387634, 0.8515598773956299, 0.8008397221565247, 0.7386108636856079, 0.6695753335952759, 0.5924510955810547, 0.49085602164268494, 0.3893696069717407, 0.3135960102081299, 0.25291579961776733, 0.23129713535308838, 0.24916808307170868, 0.2804439067840576, 0.2973288297653198, 0.32959890365600586, 0.3670400381088257, 0.4586467146873474, 0.5232980847358704, 0.5606199502944946, 0.5763213634490967, 0.6182960271835327, 0.6528378129005432, 0.6756821870803833, 0.6933902502059937, 0.6893141269683838, 0.652202844619751, 0.5842931866645813, 0.49011197686195374, 0.3690509498119354, 0.2570963203907013, 0.15895849466323853, 0.061636634171009064, -0.042127825319767, -0.1737131029367447, -0.30438295006752014, -0.4331144690513611, -0.5524858832359314, -0.6711967587471008, -0.8091943860054016, -0.9103099703788757, -1.0556479692459106, -1.1558189392089844, -1.2549779415130615, -1.3397531509399414, -1.3987972736358643, -1.4538843631744385, -1.4800127744674683, -1.5314851999282837, -1.59109365940094, -1.5794594287872314, -1.5849025249481201, -1.6069575548171997, -1.6500885486602783, -1.5873939990997314, -1.539900541305542, -1.4894347190856934, -1.4528687000274658, -1.4138456583023071, -1.3626751899719238, -1.2980718612670898, -1.2390530109405518, -1.189369797706604, -1.1507548093795776, -1.1250839233398438, -1.090872049331665, -0.9137559533119202, -0.9095101356506348, -0.869365930557251, -0.8676761984825134, 0.13569089770317078, 0.09343735873699188, 0.04013030230998993, -0.006551086902618408, -0.045037344098091125, -0.07626126706600189, -0.0894269272685051, -0.08017925918102264, -0.018009841442108154, 0.0839843899011612, 0.17159047722816467, 0.21245357394218445, 0.23886163532733917, 0.2385299652814865, 0.2391456812620163, 0.23927846550941467, 0.23932914435863495, 0.2391635626554489, 0.2390023022890091, 0.2389811873435974, 0.23912009596824646, 0.23917263746261597, 0.2391282320022583, 0.23912686109542847, 0.23906677961349487, 0.23897616565227509, 0.23905374109745026, 0.23907971382141113, 0.23913514614105225, 0.2392147332429886, 3.400714874267578, 3.4015345573425293, 0.046071603894233704, 3.4733035564422607, 3.4915645122528076, 3.4603214263916016, 0.04591071605682373, 3.5207464694976807, 3.4252724647521973, 3.359598159790039, 3.3826889991760254, 3.3951737880706787, -0.48110824823379517, -0.30324625968933105, -0.145602285861969, -0.034643590450286865, 0.03951084613800049, 0.09097100794315338, 0.20901288092136383, 0.31895312666893005, 0.41008251905441284, 0.4750789403915405, 0.5465286374092102, 0.5704463720321655, 0.6348443627357483, 0.6391642093658447, 3.5466511249542236, 3.271162509918213, 3.3729636669158936, 3.4662415981292725, 3.315701961517334, 3.368414878845215, 3.4476099014282227, 3.364029884338379, 3.516326427459717
