716.6265869140625, 538.3292846679688, 710.9971923828125, 601.914794921875, 632.91064453125, 603.7882080078125, 634.4883422851562, 712.8954467773438, 636.0729370117188, 826.6137084960938, 788.6519165039062, 600.0516357421875, 793.6411743164062, 708.4607543945312, 800.5654907226562, 821.289794921875, 671.0428466796875, 875.76123046875, 676.3529663085938, 1124.6490478515625, 681.63916015625, 1369.5894775390625, 766.156494140625, 872.5540771484375, 776.1363525390625, 1120.400390625, 786.2135009765625, 1364.2247314453125, 699.8660888671875, 519.7645263671875, 728.4359130859375, 518.8213500976562, 670.6181030273438, 518.1954956054688, 746.7778930664062, 515.69384765625
716.6265869140625, 538.3292846679688, 710.9971923828125, 601.914794921875, 632.91064453125, 603.7882080078125, 634.4883422851562, 712.8954467773438, 636.0729370117188, 826.6137084960938, 788.6519165039062, 600.0516357421875, 793.6411743164062, 708.4607543945312, 800.5654907226562, 821.289794921875, 671.0428466796875, 875.76123046875, 676.3529663085938, 1124.6490478515625, 681.63916015625, 1369.5894775390625, 766.156494140625, 872.5540771484375, 776.1363525390625, 1120.400390625, 786.2135009765625, 1364.2247314453125, 699.8660888671875, 519.7645263671875, 728.4359130859375, 518.8213500976562, 670.6181030273438, 518.1954956054688, 746.7778930664062, 515.69384765625
696.2184448242188, 315.0307922363281, 696.1287231445312, 386.4944763183594, 630.55126953125, 388.1181335449219, 566.2835083007812, 449.27203369140625, 504.759521484375, 507.6908264160156, 763.9208984375, 384.8160400390625, 851.9302368164062, 423.3017272949219, 940.7299194335938, 462.17529296875, 656.0764770507812, 600.0418090820312, 654.4609375, 807.889404296875, 655.4462890625, 1013.772705078125, 736.9324340820312, 602.58544921875, 742.186279296875, 815.727294921875, 748.3878173828125, 1027.40087890625, 685.0693359375, 302.8025207519531, 707.80712890625, 302.0186462402344, 667.5687255859375, 316.6267395019531, 728.7578735351562, 314.64752197265625
696.2184448242188, 315.0307922363281, 696.1287231445312, 386.4944763183594, 630.55126953125, 388.1181335449219, 566.2835083007812, 449.27203369140625, 504.759521484375, 507.6908264160156, 763.9208984375, 384.8160400390625, 851.9302368164062, 423.3017272949219, 940.7299194335938, 462.17529296875, 656.0764770507812, 600.0418090820312, 654.4609375, 807.889404296875, 655.4462890625, 1013.772705078125, 736.9324340820312, 602.58544921875, 742.186279296875, 815.727294921875, 748.3878173828125, 1027.40087890625, 685.0693359375, 302.8025207519531, 707.80712890625, 302.0186462402344, 667.5687255859375, 316.6267395019531, 728.7578735351562, 314.64752197265625
694.9105224609375, 310.37799072265625, 695.4906005859375, 382.7037048339844, 630.4010009765625, 384.8206481933594, 567.849853515625, 446.95086669921875, 499.47314453125, 503.85040283203125, 763.0374145507812, 380.5069274902344, 846.7530517578125, 423.4095153808594, 929.2752075195312, 465.6628112792969, 656.470703125, 593.6622314453125, 655.1452026367188, 797.4644165039062, 656.4310302734375, 998.9295043945312, 736.1253051757812, 595.9474487304688, 741.35986328125, 805.1299438476562, 747.6610107421875, 1012.4659423828125, 683.9660034179688, 298.6798400878906, 706.4354248046875, 297.6756286621094, 667.1688232421875, 313.2626953125, 727.6873779296875, 310.70550537109375
694.9105224609375, 310.37799072265625, 695.4906005859375, 382.7037048339844, 630.4010009765625, 384.8206481933594, 567.849853515625, 446.95086669921875, 499.47314453125, 503.85040283203125, 763.0374145507812, 380.5069274902344, 846.7530517578125, 423.4095153808594, 929.2752075195312, 465.6628112792969, 656.470703125, 593.6622314453125, 655.1452026367188, 797.4644165039062, 656.4310302734375, 998.9295043945312, 736.1253051757812, 595.9474487304688, 741.35986328125, 805.1299438476562, 747.6610107421875, 1012.4659423828125, 683.9660034179688, 298.6798400878906, 706.4354248046875, 297.6756286621094, 667.1688232421875, 313.2626953125, 727.6873779296875, 310.70550537109375
688.7147827148438, 312.3526611328125, 694.3162231445312, 383.9580078125, 629.27099609375, 386.27508544921875, 569.3287353515625, 451.81378173828125, 498.4412536621094, 498.477294921875, 761.8690185546875, 381.551513671875, 845.0567016601562, 424.20208740234375, 925.9076538085938, 465.6447448730469, 656.00439453125, 594.8090209960938, 655.1163940429688, 797.6219482421875, 656.6472778320312, 997.9500732421875, 735.4613647460938, 596.8502807617188, 741.0004272460938, 804.8341064453125, 747.4904174804688, 1010.8024291992188, 678.2860717773438, 300.4759521484375, 700.640625, 298.68524169921875, 664.1249389648438, 314.7792053222656, 724.3468627929688, 310.16070556640625
688.7147827148438, 312.3526611328125, 694.3162231445312, 383.9580078125, 629.27099609375, 386.27508544921875, 569.3287353515625, 451.81378173828125, 498.4412536621094, 498.477294921875, 761.8690185546875, 381.551513671875, 845.0567016601562, 424.20208740234375, 925.9076538085938, 465.6447448730469, 656.00439453125, 594.8090209960938, 655.1163940429688, 797.6219482421875, 656.6472778320312, 997.9500732421875, 735.4613647460938, 596.8502807617188, 741.0004272460938, 804.8341064453125, 747.4904174804688, 1010.8024291992188, 678.2860717773438, 300.4759521484375, 700.640625, 298.68524169921875, 664.1249389648438, 314.7792053222656, 724.3468627929688, 310.16070556640625
689.1145629882812, 312.2908020019531, 693.2767333984375, 384.32183837890625, 627.8746948242188, 386.8736267089844, 569.9658813476562, 454.66949462890625, 500.97857666015625, 495.93511962890625, 761.0690307617188, 381.6767578125, 846.1716918945312, 421.8139343261719, 929.1583251953125, 461.1576843261719, 656.4873657226562, 595.7611694335938, 656.5125732421875, 798.2833251953125, 658.8676147460938, 997.8162841796875, 735.9908447265625, 597.3945922851562, 742.3234252929688, 805.0083618164062, 749.5488891601562, 1010.0809326171875, 678.2805786132812, 299.9501037597656, 700.7938842773438, 298.45654296875, 662.7884521484375, 313.6727294921875, 723.4019165039062, 309.815673828125
689.1145629882812, 312.2908020019531, 693.2767333984375, 384.32183837890625, 627.8746948242188, 386.8736267089844, 569.9658813476562, 454.66949462890625, 500.97857666015625, 495.93511962890625, 761.0690307617188, 381.6767578125, 846.1716918945312, 421.8139343261719, 929.1583251953125, 461.1576843261719, 656.4873657226562, 595.7611694335938, 656.5125732421875, 798.2833251953125, 658.8676147460938, 997.8162841796875, 735.9908447265625, 597.3945922851562, 742.3234252929688, 805.0083618164062, 749.5488891601562, 1010.0809326171875, 678.2805786132812, 299.9501037597656, 700.7938842773438, 298.45654296875, 662.7884521484375, 313.6727294921875, 723.4019165039062, 309.815673828125
